origin,dest,lat1,lon1,lat2,lon2,value
ind,bel,20.593684,78.96288,50.503887,4.469936,13558002131.0
bel,ind,50.503887,4.469936,20.593684,78.96288,13558002131.0
prt,fra,39.399871999999995,-8.224454,46.227638,2.213749,13552482006.5
fra,prt,46.227638,2.213749,39.399871999999995,-8.224454,13552482006.5
phl,hkg,12.879721,121.77401699999999,22.396428,114.10949699999999,13326608957.5
hkg,phl,22.396428,114.10949699999999,12.879721,121.77401699999999,13326608957.5
jpn,che,36.204824,138.252924,46.818188,8.227511999999999,13293226736.5
che,jpn,46.818188,8.227511999999999,36.204824,138.252924,13293226736.5
deu,hkg,51.165690999999995,10.451526,22.396428,114.10949699999999,13225439974.0
hkg,deu,22.396428,114.10949699999999,51.165690999999995,10.451526,13225439974.0
deu,aus,51.165690999999995,10.451526,-25.274398,133.775136,13094562371.0
aus,deu,-25.274398,133.775136,51.165690999999995,10.451526,13094562371.0
usa,arg,37.09024,-95.712891,-38.416097,-63.616671999999994,12891467003.5
arg,usa,-38.416097,-63.616671999999994,37.09024,-95.712891,12891467003.5
fin,rus,61.92411,25.748151,61.52401,105.31875600000001,12675112107.0
rus,fin,61.52401,105.31875600000001,61.92411,25.748151,12675112107.0
nor,nld,60.472024,8.468946,52.132633,5.291266,12661011157.5
nld,nor,52.132633,5.291266,60.472024,8.468946,12661011157.5
cze,nld,49.817492,15.472961999999999,52.132633,5.291266,12648049604.0
nld,cze,52.132633,5.291266,49.817492,15.472961999999999,12648049604.0
aus,nzl,-25.274398,133.775136,-40.900557,174.88597099999998,12639863364.5
nzl,aus,-40.900557,174.88597099999998,-25.274398,133.775136,12639863364.5
fra,swe,46.227638,2.213749,60.128161,18.643501,12636405722.0
swe,fra,60.128161,18.643501,46.227638,2.213749,12636405722.0
che,bel,46.818188,8.227511999999999,50.503887,4.469936,12628485338.0
bel,che,50.503887,4.469936,46.818188,8.227511999999999,12628485338.0
rus,ukr,61.52401,105.31875600000001,48.379433,31.16558,12607164788.0
ukr,rus,48.379433,31.16558,61.52401,105.31875600000001,12607164788.0
pol,bel,51.919438,19.145135999999997,50.503887,4.469936,12540050221.0
bel,pol,50.503887,4.469936,51.919438,19.145135999999997,12540050221.0
aus,mys,-25.274398,133.775136,4.210483999999999,101.97576600000001,12490864207.5
mys,aus,4.210483999999999,101.97576600000001,-25.274398,133.775136,12490864207.5
svn,deu,46.151241,14.995463,51.165690999999995,10.451526,12448785558.0
deu,svn,51.165690999999995,10.451526,46.151241,14.995463,12448785558.0
aut,fra,47.516231,14.550072,46.227638,2.213749,12353657319.5
fra,aut,46.227638,2.213749,47.516231,14.550072,12353657319.5
isr,chn,31.046051000000002,34.851612,35.86166,104.195397,12231513114.0
chn,isr,35.86166,104.195397,31.046051000000002,34.851612,12231513114.0
gbr,cze,55.378051,-3.435973,49.817492,15.472961999999999,12126448252.5
cze,gbr,49.817492,15.472961999999999,55.378051,-3.435973,12126448252.5
pol,usa,51.919438,19.145135999999997,37.09024,-95.712891,12081489604.0
usa,pol,37.09024,-95.712891,51.919438,19.145135999999997,12081489604.0
esp,pol,40.463667,-3.7492199999999998,51.919438,19.145135999999997,12042679405.0
pol,esp,51.919438,19.145135999999997,40.463667,-3.7492199999999998,12042679405.0
aus,sgp,-25.274398,133.775136,1.352083,103.819836,11823969758.0
sgp,aus,1.352083,103.819836,-25.274398,133.775136,11823969758.0
hkg,aus,22.396428,114.10949699999999,-25.274398,133.775136,11803872400.0
aus,hkg,-25.274398,133.775136,22.396428,114.10949699999999,11803872400.0
ind,fra,20.593684,78.96288,46.227638,2.213749,11617837298.0
fra,ind,46.227638,2.213749,20.593684,78.96288,11617837298.0
sgp,phl,1.352083,103.819836,12.879721,121.77401699999999,11576964529.0
phl,sgp,12.879721,121.77401699999999,1.352083,103.819836,11576964529.0
chn,aut,35.86166,104.195397,47.516231,14.550072,11542685760.5
aut,chn,47.516231,14.550072,35.86166,104.195397,11542685760.5
col,chn,4.570868,-74.297333,35.86166,104.195397,11449730817.0
chn,col,35.86166,104.195397,4.570868,-74.297333,11449730817.0
fra,mar,46.227638,2.213749,31.791702,-7.09262,11444792547.0
mar,fra,31.791702,-7.09262,46.227638,2.213749,11444792547.0
dnk,gbr,56.26392,9.501785,55.378051,-3.435973,11436957653.5
gbr,dnk,55.378051,-3.435973,56.26392,9.501785,11436957653.5
chn,dnk,35.86166,104.195397,56.26392,9.501785,11348065294.5
dnk,chn,56.26392,9.501785,35.86166,104.195397,11348065294.5
jpn,bel,36.204824,138.252924,50.503887,4.469936,11301307114.5
bel,jpn,50.503887,4.469936,36.204824,138.252924,11301307114.5
fra,sgp,46.227638,2.213749,1.352083,103.819836,11273964808.5
sgp,fra,1.352083,103.819836,46.227638,2.213749,11273964808.5
rus,bel,61.52401,105.31875600000001,50.503887,4.469936,11270174899.0
bel,rus,50.503887,4.469936,61.52401,105.31875600000001,11270174899.0
nld,dnk,52.132633,5.291266,56.26392,9.501785,11268867247.0
dnk,nld,56.26392,9.501785,52.132633,5.291266,11268867247.0
hun,ita,47.162494,19.503304,41.87194,12.56738,11255710113.0
ita,hun,41.87194,12.56738,47.162494,19.503304,11255710113.0
hun,aut,47.162494,19.503304,47.516231,14.550072,11146174351.5
aut,hun,47.516231,14.550072,47.162494,19.503304,11146174351.5
usa,cri,37.09024,-95.712891,9.748917,-83.753428,11053316825.5
cri,usa,9.748917,-83.753428,37.09024,-95.712891,11053316825.5
irl,chn,53.41291,-8.243889999999999,35.86166,104.195397,10987244208.0
chn,irl,35.86166,104.195397,53.41291,-8.243889999999999,10987244208.0
aus,gbr,-25.274398,133.775136,55.378051,-3.435973,10939219325.0
gbr,aus,55.378051,-3.435973,-25.274398,133.775136,10939219325.0
ecu,usa,-1.8312389999999998,-78.183406,37.09024,-95.712891,10851935854.0
usa,ecu,37.09024,-95.712891,-1.8312389999999998,-78.183406,10851935854.0
sgp,che,1.352083,103.819836,46.818188,8.227511999999999,10771120494.0
che,sgp,46.818188,8.227511999999999,1.352083,103.819836,10771120494.0
zaf,ind,-30.559482,22.937506,20.593684,78.96288,10732000852.0
ind,zaf,20.593684,78.96288,-30.559482,22.937506,10732000852.0
chn,nga,35.86166,104.195397,9.081999,8.675277000000001,10698329969.5
nga,chn,9.081999,8.675277000000001,35.86166,104.195397,10698329969.5
swe,pol,60.128161,18.643501,51.919438,19.145135999999997,10629101708.5
pol,swe,51.919438,19.145135999999997,60.128161,18.643501,10629101708.5
pol,svk,51.919438,19.145135999999997,48.669026,19.699023999999998,10627803846.0
svk,pol,48.669026,19.699023999999998,51.919438,19.145135999999997,10627803846.0
nld,sgp,52.132633,5.291266,1.352083,103.819836,10534741912.5
sgp,nld,1.352083,103.819836,52.132633,5.291266,10534741912.5
kor,nld,35.907757000000004,127.766922,52.132633,5.291266,10502753342.0
nld,kor,52.132633,5.291266,35.907757000000004,127.766922,10502753342.0
kor,can,35.907757000000004,127.766922,56.130366,-106.34677099999999,10463573918.5
can,kor,56.130366,-106.34677099999999,35.907757000000004,127.766922,10463573918.5
rus,gbr,61.52401,105.31875600000001,55.378051,-3.435973,10458877396.0
gbr,rus,55.378051,-3.435973,61.52401,105.31875600000001,10458877396.0
pol,hun,51.919438,19.145135999999997,47.162494,19.503304,10393757141.5
hun,pol,47.162494,19.503304,51.919438,19.145135999999997,10393757141.5
nor,usa,60.472024,8.468946,37.09024,-95.712891,10338394959.5
usa,nor,37.09024,-95.712891,60.472024,8.468946,10338394959.5
ita,ind,41.87194,12.56738,20.593684,78.96288,10312236634.5
ind,ita,20.593684,78.96288,41.87194,12.56738,10312236634.5
svk,hun,48.669026,19.699023999999998,47.162494,19.503304,10288552953.0
hun,svk,47.162494,19.503304,48.669026,19.699023999999998,10288552953.0
nor,dnk,60.472024,8.468946,56.26392,9.501785,10282049737.0
dnk,nor,56.26392,9.501785,60.472024,8.468946,10282049737.0
kor,irn,35.907757000000004,127.766922,32.427908,53.68804599999999,10174546193.5
irn,kor,32.427908,53.68804599999999,35.907757000000004,127.766922,10174546193.5
nld,che,52.132633,5.291266,46.818188,8.227511999999999,10092655025.0
che,nld,46.818188,8.227511999999999,52.132633,5.291266,10092655025.0
nld,irl,52.132633,5.291266,53.41291,-8.243889999999999,10084453886.0
irl,nld,53.41291,-8.243889999999999,52.132633,5.291266,10084453886.0
nld,hkg,52.132633,5.291266,22.396428,114.10949699999999,10013343497.0
hkg,nld,22.396428,114.10949699999999,52.132633,5.291266,10013343497.0
esp,che,40.463667,-3.7492199999999998,46.818188,8.227511999999999,10001043761.0
che,esp,46.818188,8.227511999999999,40.463667,-3.7492199999999998,10001043761.0
ind,nga,20.593684,78.96288,9.081999,8.675277000000001,9991814957.5
nga,ind,9.081999,8.675277000000001,20.593684,78.96288,9991814957.5
chn,egy,35.86166,104.195397,26.820553000000004,30.802497999999996,9969416577.5
egy,chn,26.820553000000004,30.802497999999996,35.86166,104.195397,9969416577.5
bra,jpn,-14.235004,-51.92528,36.204824,138.252924,9896437888.0
jpn,bra,36.204824,138.252924,-14.235004,-51.92528,9896437888.0
fra,hkg,46.227638,2.213749,22.396428,114.10949699999999,9854662111.0
hkg,fra,22.396428,114.10949699999999,46.227638,2.213749,9854662111.0
deu,lux,51.165690999999995,10.451526,49.815273,6.129583,9830404705.5
lux,deu,49.815273,6.129583,51.165690999999995,10.451526,9830404705.5
cze,hun,49.817492,15.472961999999999,47.162494,19.503304,9824107843.0
hun,cze,47.162494,19.503304,49.817492,15.472961999999999,9824107843.0
esp,mex,40.463667,-3.7492199999999998,23.634501,-102.552784,9728524393.0
mex,esp,23.634501,-102.552784,40.463667,-3.7492199999999998,9728524393.0
ita,swe,41.87194,12.56738,60.128161,18.643501,9655928212.5
swe,ita,60.128161,18.643501,41.87194,12.56738,9655928212.5
dza,ita,28.033886,1.6596259999999998,41.87194,12.56738,9579593355.0
ita,dza,41.87194,12.56738,28.033886,1.6596259999999998,9579593355.0
tur,bel,38.963745,35.243322,50.503887,4.469936,9566742254.5
bel,tur,50.503887,4.469936,38.963745,35.243322,9566742254.5
ita,kor,41.87194,12.56738,35.907757000000004,127.766922,9550261352.0
kor,ita,35.907757000000004,127.766922,41.87194,12.56738,9550261352.0
fra,nor,46.227638,2.213749,60.472024,8.468946,9517612815.0
nor,fra,60.472024,8.468946,46.227638,2.213749,9517612815.0
rou,hun,45.943160999999996,24.96676,47.162494,19.503304,9457453766.0
hun,rou,47.162494,19.503304,45.943160999999996,24.96676,9457453766.0
ind,rus,20.593684,78.96288,61.52401,105.31875600000001,9418700889.5
rus,ind,61.52401,105.31875600000001,20.593684,78.96288,9418700889.5
rou,fra,45.943160999999996,24.96676,46.227638,2.213749,9406744710.5
fra,rou,46.227638,2.213749,45.943160999999996,24.96676,9406744710.5
irn,ind,32.427908,53.68804599999999,20.593684,78.96288,9401585238.0
ind,irn,20.593684,78.96288,32.427908,53.68804599999999,9401585238.0
usa,hnd,37.09024,-95.712891,15.199998999999998,-86.241905,9389875855.5
hnd,usa,15.199998999999998,-86.241905,37.09024,-95.712891,9389875855.5
ita,hkg,41.87194,12.56738,22.396428,114.10949699999999,9364964453.0
hkg,ita,22.396428,114.10949699999999,41.87194,12.56738,9364964453.0
fra,dza,46.227638,2.213749,28.033886,1.6596259999999998,9333470197.5
dza,fra,28.033886,1.6596259999999998,46.227638,2.213749,9333470197.5
hun,chn,47.162494,19.503304,35.86166,104.195397,9306324396.0
chn,hun,35.86166,104.195397,47.162494,19.503304,9306324396.0
nld,tur,52.132633,5.291266,38.963745,35.243322,9294092826.5
tur,nld,38.963745,35.243322,52.132633,5.291266,9294092826.5
bra,nld,-14.235004,-51.92528,52.132633,5.291266,9082931276.5
nld,bra,52.132633,5.291266,-14.235004,-51.92528,9082931276.5
pol,aut,51.919438,19.145135999999997,47.516231,14.550072,9040990301.5
aut,pol,47.516231,14.550072,51.919438,19.145135999999997,9040990301.5
kor,fra,35.907757000000004,127.766922,46.227638,2.213749,9039927614.0
fra,kor,46.227638,2.213749,35.907757000000004,127.766922,9039927614.0
fra,hun,46.227638,2.213749,47.162494,19.503304,8986680364.0
hun,fra,47.162494,19.503304,46.227638,2.213749,8986680364.0
mex,bra,23.634501,-102.552784,-14.235004,-51.92528,8963166819.5
bra,mex,-14.235004,-51.92528,23.634501,-102.552784,8963166819.5
fin,nld,61.92411,25.748151,52.132633,5.291266,8916454774.0
nld,fin,52.132633,5.291266,61.92411,25.748151,8916454774.0
bgr,deu,42.733883,25.48583,51.165690999999995,10.451526,8905042777.0
deu,bgr,51.165690999999995,10.451526,42.733883,25.48583,8905042777.0
bra,kor,-14.235004,-51.92528,35.907757000000004,127.766922,8883357578.5
kor,bra,35.907757000000004,127.766922,-14.235004,-51.92528,8883357578.5
chl,bra,-35.675146999999996,-71.542969,-14.235004,-51.92528,8875762516.5
bra,chl,-14.235004,-51.92528,-35.675146999999996,-71.542969,8875762516.5
chn,lbn,35.86166,104.195397,33.854721000000005,35.862285,8866807784.0
lbn,chn,33.854721000000005,35.862285,35.86166,104.195397,8866807784.0
zaf,gbr,-30.559482,22.937506,55.378051,-3.435973,8826429390.5
gbr,zaf,55.378051,-3.435973,-30.559482,22.937506,8826429390.5
fin,chn,61.92411,25.748151,35.86166,104.195397,8696645134.0
chn,fin,35.86166,104.195397,61.92411,25.748151,8696645134.0
nga,usa,9.081999,8.675277000000001,37.09024,-95.712891,8675201588.5
usa,nga,37.09024,-95.712891,9.081999,8.675277000000001,8675201588.5
mys,nld,4.210483999999999,101.97576600000001,52.132633,5.291266,8609071037.5
nld,mys,52.132633,5.291266,4.210483999999999,101.97576600000001,8609071037.5
dza,chn,28.033886,1.6596259999999998,35.86166,104.195397,8601851623.5
chn,dza,35.86166,104.195397,28.033886,1.6596259999999998,8601851623.5
lbn,ita,33.854721000000005,35.862285,41.87194,12.56738,8580547692.0
ita,lbn,41.87194,12.56738,33.854721000000005,35.862285,8580547692.0
aut,nld,47.516231,14.550072,52.132633,5.291266,8572152644.5
nld,aut,52.132633,5.291266,47.516231,14.550072,8572152644.5
aus,idn,-25.274398,133.775136,-0.789275,113.921327,8504564883.5
idn,aus,-0.789275,113.921327,-25.274398,133.775136,8504564883.5
gbr,sgp,55.378051,-3.435973,1.352083,103.819836,8492864276.0
sgp,gbr,1.352083,103.819836,55.378051,-3.435973,8492864276.0
usa,dnk,37.09024,-95.712891,56.26392,9.501785,8486200308.0
dnk,usa,56.26392,9.501785,37.09024,-95.712891,8486200308.0
chl,jpn,-35.675146999999996,-71.542969,36.204824,138.252924,8429081915.0
jpn,chl,36.204824,138.252924,-35.675146999999996,-71.542969,8429081915.0
deu,grc,51.165690999999995,10.451526,39.074208,21.824312,8401941379.0
grc,deu,39.074208,21.824312,51.165690999999995,10.451526,8401941379.0
lux,bel,49.815273,6.129583,50.503887,4.469936,8342649813.0
bel,lux,50.503887,4.469936,49.815273,6.129583,8342649813.0
ita,svn,41.87194,12.56738,46.151241,14.995463,8325551583.5
svn,ita,46.151241,14.995463,41.87194,12.56738,8325551583.5
nor,chn,60.472024,8.468946,35.86166,104.195397,8308171995.0
chn,nor,35.86166,104.195397,60.472024,8.468946,8308171995.0
ita,svk,41.87194,12.56738,48.669026,19.699023999999998,8223747043.0
svk,ita,48.669026,19.699023999999998,41.87194,12.56738,8223747043.0
che,irl,46.818188,8.227511999999999,53.41291,-8.243889999999999,8153900610.0
irl,che,53.41291,-8.243889999999999,46.818188,8.227511999999999,8153900610.0
nzl,usa,-40.900557,174.88597099999998,37.09024,-95.712891,8117675272.5
usa,nzl,37.09024,-95.712891,-40.900557,174.88597099999998,8117675272.5
dza,esp,28.033886,1.6596259999999998,40.463667,-3.7492199999999998,8110944759.5
esp,dza,40.463667,-3.7492199999999998,28.033886,1.6596259999999998,8110944759.5
fra,tun,46.227638,2.213749,33.886917,9.537499,8040985441.0
tun,fra,33.886917,9.537499,46.227638,2.213749,8040985441.0
fra,svk,46.227638,2.213749,48.669026,19.699023999999998,8016649077.5
svk,fra,48.669026,19.699023999999998,46.227638,2.213749,8016649077.5
ind,bra,20.593684,78.96288,-14.235004,-51.92528,7972065314.0
bra,ind,-14.235004,-51.92528,20.593684,78.96288,7972065314.0
ita,grc,41.87194,12.56738,39.074208,21.824312,7967915326.0
grc,ita,39.074208,21.824312,41.87194,12.56738,7967915326.0
cze,esp,49.817492,15.472961999999999,40.463667,-3.7492199999999998,7953962839.5
esp,cze,40.463667,-3.7492199999999998,49.817492,15.472961999999999,7953962839.5
jpn,zaf,36.204824,138.252924,-30.559482,22.937506,7950793798.5
zaf,jpn,-30.559482,22.937506,36.204824,138.252924,7950793798.5
tur,che,38.963745,35.243322,46.818188,8.227511999999999,7946955483.5
che,tur,46.818188,8.227511999999999,38.963745,35.243322,7946955483.5
ita,bra,41.87194,12.56738,-14.235004,-51.92528,7937859803.0
bra,ita,-14.235004,-51.92528,41.87194,12.56738,7937859803.0
irn,tur,32.427908,53.68804599999999,38.963745,35.243322,7819888836.0
tur,irn,38.963745,35.243322,32.427908,53.68804599999999,7819888836.0
hun,nld,47.162494,19.503304,52.132633,5.291266,7818356035.0
nld,hun,52.132633,5.291266,47.162494,19.503304,7818356035.0
ind,mex,20.593684,78.96288,23.634501,-102.552784,7814857720.5
mex,ind,23.634501,-102.552784,20.593684,78.96288,7814857720.5
ukr,chn,48.379433,31.16558,35.86166,104.195397,7634400834.0
chn,ukr,35.86166,104.195397,48.379433,31.16558,7634400834.0
cze,bel,49.817492,15.472961999999999,50.503887,4.469936,7625420168.0
bel,cze,50.503887,4.469936,49.817492,15.472961999999999,7625420168.0
ita,can,41.87194,12.56738,56.130366,-106.34677099999999,7528494129.5
can,ita,56.130366,-106.34677099999999,41.87194,12.56738,7528494129.5
usa,cze,37.09024,-95.712891,49.817492,15.472961999999999,7433943703.0
cze,usa,49.817492,15.472961999999999,37.09024,-95.712891,7433943703.0
pak,usa,30.375321000000003,69.345116,37.09024,-95.712891,7333235427.0
usa,pak,37.09024,-95.712891,30.375321000000003,69.345116,7333235427.0
svk,aut,48.669026,19.699023999999998,47.516231,14.550072,7300751902.0
aut,svk,47.516231,14.550072,48.669026,19.699023999999998,7300751902.0
deu,idn,51.165690999999995,10.451526,-0.789275,113.921327,7275303685.5
idn,deu,-0.789275,113.921327,51.165690999999995,10.451526,7275303685.5
tur,kor,38.963745,35.243322,35.907757000000004,127.766922,7259784780.5
kor,tur,35.907757000000004,127.766922,38.963745,35.243322,7259784780.5
usa,fin,37.09024,-95.712891,61.92411,25.748151,7248315090.5
fin,usa,61.92411,25.748151,37.09024,-95.712891,7248315090.5
fra,can,46.227638,2.213749,56.130366,-106.34677099999999,7243136411.0
can,fra,56.130366,-106.34677099999999,46.227638,2.213749,7243136411.0
idn,phl,-0.789275,113.921327,12.879721,121.77401699999999,7134936018.0
phl,idn,12.879721,121.77401699999999,-0.789275,113.921327,7134936018.0
bra,esp,-14.235004,-51.92528,40.463667,-3.7492199999999998,7132715851.5
esp,bra,40.463667,-3.7492199999999998,-14.235004,-51.92528,7132715851.5
ind,nld,20.593684,78.96288,52.132633,5.291266,7109979397.5
nld,ind,52.132633,5.291266,20.593684,78.96288,7109979397.5
pol,rou,51.919438,19.145135999999997,45.943160999999996,24.96676,7096320803.0
rou,pol,45.943160999999996,24.96676,51.919438,19.145135999999997,7096320803.0
bra,fra,-14.235004,-51.92528,46.227638,2.213749,7084166508.5
fra,bra,46.227638,2.213749,-14.235004,-51.92528,7084166508.5
tur,pol,38.963745,35.243322,51.919438,19.145135999999997,7056281152.5
pol,tur,51.919438,19.145135999999997,38.963745,35.243322,7056281152.5
aut,gbr,47.516231,14.550072,55.378051,-3.435973,7048198906.5
gbr,aut,55.378051,-3.435973,47.516231,14.550072,7048198906.5
